Date,Time,Open,High,Low,Close,Volume
2017.09.20,0:00,1.19932,1.20302,1.18606,1.18898,104630
2017.09.21,0:00,1.18895,1.19529,1.18649,1.19405,106470
2017.09.22,0:00,1.19406,1.20035,1.19356,1.19469,97076
2017.09.25,0:00,1.18978,1.19359,1.18314,1.18474,99061
2017.09.26,0:00,1.18476,1.18607,1.17571,1.17912,105461
2017.09.27,0:00,1.17915,1.17945,1.17163,1.17437,105955
2017.09.28,0:00,1.1743,1.18031,1.17204,1.17849,104040
2017.09.29,0:00,1.17845,1.18317,1.17717,1.18159,92299
2017.10.02,0:00,1.17876,1.18143,1.17294,1.17314,91017
2017.10.03,0:00,1.17305,1.17728,1.16955,1.17433,87747
2017.10.04,0:00,1.17416,1.17869,1.17343,1.17584,87273
2017.10.05,0:00,1.17578,1.17781,1.16982,1.17098,83091
2017.10.06,0:00,1.17099,1.1738,1.16687,1.17334,92866
2017.10.09,0:00,1.1727,1.17553,1.17187,1.17391,53012
2017.10.10,0:00,1.17392,1.18246,1.17381,1.18068,88537
2017.10.11,0:00,1.18065,1.18682,1.17945,1.18566,92774
2017.10.12,0:00,1.18567,1.1875,1.18549,1.1871,13417
